Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","41","China, mainland","8","Antigua and Barbuda","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2010","2010","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","9","Argentina","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1989","1989","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","10","Australia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1987","1987","tonnes","71","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","10","Australia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1988","1988","tonnes","69","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","10","Australia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1989","1989","tonnes","282","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","10","Australia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1990","1990","tonnes","244","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","10","Australia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1991","1991","tonnes","701","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","10","Australia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1992","1992","tonnes","441","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","10","Australia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1993","1993","tonnes","419","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","10","Australia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1994","1994","tonnes","402","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","10","Australia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1995","1995","tonnes","89","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","10","Australia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1996","1996","tonnes","110","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","10","Australia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1997","1997","tonnes","17","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","10","Australia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1998","1998","tonnes","43","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","10","Australia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2003","2003","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","23","Belize","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2010","2010","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","27","Bulgaria","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1993","1993","tonnes","84","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","115","Cambodia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2005","2005","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","115","Cambodia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2008","2008","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","115","Cambodia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2009","2009","tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","115","Cambodia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2010","2010","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","115","Cambodia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2011","2011","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","115","Cambodia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2012","2012","tonnes","3584","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","115","Cambodia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2013","2013","tonnes","21380","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","115","Cambodia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2014","2014","tonnes","40382","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","115","Cambodia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2015","2015","tonnes","111809","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","115","Cambodia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2016","2016","tonnes","121875","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","33","Canada","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1987","1987","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","33","Canada","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1992","1992","tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","33","Canada","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1995","1995","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","33","Canada","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1997","1997","tonnes","20","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","33","Canada","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2013","2013","tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","33","Canada","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2016","2016","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","96","China, Hong Kong SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1987","1987","tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","96","China, Hong Kong SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1988","1988","tonnes","28","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","96","China, Hong Kong SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1989","1989","tonnes","268","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","96","China, Hong Kong SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1990","1990","tonnes","71","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","96","China, Hong Kong SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1991","1991","tonnes","245","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","96","China, Hong Kong SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1992","1992","tonnes","45","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","96","China, Hong Kong SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1993","1993","tonnes","143","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","96","China, Hong Kong SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1994","1994","tonnes","68","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","96","China, Hong Kong SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1995","1995","tonnes","77","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","96","China, Hong Kong SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1996","1996","tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","96","China, Hong Kong SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1997","1997","tonnes","21","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","96","China, Hong Kong SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1999","1999","tonnes","43","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","96","China, Hong Kong SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2001","2001","tonnes","125","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","96","China, Hong Kong SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2002","2002","tonnes","22","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","128","China, Macao SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1987","1987","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","128","China, Macao SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1988","1988","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","128","China, Macao SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1989","1989","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","128","China, Macao SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1993","1993","tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","128","China, Macao SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1994","1994","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","128","China, Macao SAR","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1995","1995","tonnes","320","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","41","China, mainland","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1987","1987","tonnes","20563","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","41","China, mainland","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1988","1988","tonnes","70","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","41","China, mainland","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1989","1989","tonnes","319","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","41","China, mainland","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1990","1990","tonnes","60","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","41","China, mainland","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1991","1991","tonnes","60","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","41","China, mainland","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1992","1992","tonnes","47","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","41","China, mainland","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1993","1993","tonnes","22","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","41","China, mainland","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1994","1994","tonnes","56","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","41","China, mainland","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1995","1995","tonnes","12","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","41","China, mainland","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2007","2007","tonnes","120","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1987","1987","tonnes","91843","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1989","1989","tonnes","37116","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1990","1990","tonnes","6316","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1991","1991","tonnes","71103","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1992","1992","tonnes","180","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1993","1993","tonnes","1054","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1994","1994","tonnes","9204","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1995","1995","tonnes","34282","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1996","1996","tonnes","540","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1997","1997","tonnes","396","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1998","1998","tonnes","324","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2000","2000","tonnes","150","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2001","2001","tonnes","86","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2002","2002","tonnes","4500","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2005","2005","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2006","2006","tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2007","2007","tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2008","2008","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2009","2009","tonnes","22","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2010","2010","tonnes","38","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2011","2011","tonnes","10","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2012","2012","tonnes","773","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2013","2013","tonnes","436","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2014","2014","tonnes","723","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2015","2015","tonnes","316","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","214","China, Taiwan Province of","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2016","2016","tonnes","241","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","48","Costa Rica","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2014","2014","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","116","Democratic People's Republic of Korea","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1987","1987","tonnes","25655","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","116","Democratic People's Republic of Korea","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1988","1988","tonnes","37107","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","116","Democratic People's Republic of Korea","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1989","1989","tonnes","66409","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","116","Democratic People's Republic of Korea","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1990","1990","tonnes","43272","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","116","Democratic People's Republic of Korea","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1991","1991","tonnes","11434","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","116","Democratic People's Republic of Korea","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1992","1992","tonnes","4920","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","116","Democratic People's Republic of Korea","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1993","1993","tonnes","240","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","116","Democratic People's Republic of Korea","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1994","1994","tonnes","1420","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","116","Democratic People's Republic of Korea","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2007","2007","tonnes","20","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","116","Democratic People's Republic of Korea","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2008","2008","tonnes","40","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","116","Democratic People's Republic of Korea","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2010","2010","tonnes","50","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","116","Democratic People's Republic of Korea","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2014","2014","tonnes","60","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","238","Ethiopia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2016","2016","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","68","France","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1987","1987","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","68","France","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1989","1989","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","68","France","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1990","1990","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","68","France","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2008","2008","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","68","France","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2015","2015","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","79","Germany","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2005","2005","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","79","Germany","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2011","2011","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","84","Greece","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2013","2013","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1991","1991","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1994","1994","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1996","1996","tonnes","18784","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1997","1997","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1998","1998","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1999","1999","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2000","2000","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2001","2001","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2003","2003","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2006","2006","tonnes","37","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2007","2007","tonnes","39","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2008","2008","tonnes","7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2009","2009","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2011","2011","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2012","2012","tonnes","125","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2013","2013","tonnes","26","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2014","2014","tonnes","52","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","100","India","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2015","2015","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","101","Indonesia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1996","1996","tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","101","Indonesia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2001","2001","tonnes","22","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","106","Italy","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1989","1989","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","106","Italy","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1990","1990","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","106","Italy","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1991","1991","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","106","Italy","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1992","1992","tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","106","Italy","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1993","1993","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","106","Italy","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1994","1994","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
